FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta,day,label,file,type
59.44388118,24.68662384,2.654309705,0.677539013,59.42144942,33.23589758,4.273481792,0.46919815,13.53530438,23.99215504,8.65719187,0.777961666,36.74687636,22.52265369,5.862937483,0.39830653,156.9406535,23.28272514,6.007328171,1.3606396,67.08103513,38.46252716,6.309706831,1.998264711,32.9873274,14.30549662,21.51444933,12.96607604,115.3747355,39.6380735,20.04467489,16.293975,68.48995523,46.03229478,17.99257136,7.400511186,160.5429364,86.9985185,11.22686671,3.169672231,52.73483594,36.16736645,21.55370894,16.42094956,26.78730902,8.091109079,11.65605047,5.878533192,48.30093676,25.08062883,11.97520251,2.181409017,61.97857234,51.5769958,8.793466067,1.018592042,74.16477965,51.15705092,8.049486877,1.395865755,30.75619554,38.08787831,23.93607362,20.2568193,145.1356825,66.70343593,11.45806473,2.922076418,28.10315552,16.28298544,15.98960335,3.474959789,13.3517456,23.99219283,8.657184117,0.777961311,10.46641591,16.93397471,4.070639408,0.602012258,37.37745906,42.78650151,7.111260423,1.452597795,31.46381572,20.08631875,3.466695626,0.412447327,1907.280136,3794.051409,827.6371704,304.2659548,62.15157775,1599.250709,10.32980121,265.8008453,54.29441461,0,0,42,night
273.9514707,45.38746733,78.37238656,3.771368632,125.4089699,44.76043499,33.64161364,2.369883403,72.23389586,62.13484278,21.26388191,2.615682981,101.4137559,79.00896992,31.84298797,3.06427609,237.8107176,76.63523244,321.8772751,34.61680397,161.8879921,71.15477196,80.07060062,11.10230237,19.49408809,26.49568538,30.65640446,14.60024291,48.16563018,84.0957386,34.80300574,19.34731835,226.461571,54.91622718,53.51496736,13.56052885,137.3843815,67.0105334,57.7213626,17.60616208,76.7354566,56.10020196,28.06101759,12.53931176,12.11108067,24.41847266,8.707042501,5.226499414,190.801259,33.35690789,25.70046428,2.289516206,30.57750937,47.67959935,16.88847794,1.57340397,60.26156833,62.79701694,12.65421575,2.396934328,72.90295006,82.02493862,65.4778088,16.88329009,356.9594029,54.88572491,93.50621392,30.91216783,74.64581929,36.0089546,42.68090933,9.227222634,71.76182709,62.13522716,21.26388795,2.615685095,21.56028538,15.78381171,4.189531587,1.529477716,104.9363072,70.50691492,26.22171526,2.603888701,8.550255047,16.07190146,9.109132629,1.8336507,4304.874613,3784.246727,8012.596389,1848.812247,183.5921591,7398.735284,68.27842809,2751.609968,273.2424646,0,0,42,night
193.4522169,18.62088352,30.88897347,1.670266254,147.9299133,17.11017166,6.12973824,1.116075028,200.6362883,37.84814855,10.62958012,0.712501927,200.7340167,18.4926656,10.14541355,0.529932207,306.7572881,95.12580508,39.26022235,2.798845022,307.6811246,74.97713915,9.770007609,3.93828726,63.65900655,37.10270928,26.29285154,10.9090905,453.9579562,27.5266108,29.66659167,17.62248972,46.25393525,126.1596006,31.56534817,9.785979108,411.8847881,35.30877797,44.41468012,12.57607365,79.32816419,17.73514125,31.11877573,17.40496711,144.3680978,23.62758706,12.83139441,10.08128395,99.91560775,37.39130962,16.4164822,2.861949921,191.710428,46.87765718,21.39143556,4.518708304,192.6392929,43.04791652,12.98469835,2.220499729,120.3374736,28.86512147,26.57777757,9.08878856,177.5417881,102.1180054,37.34332113,6.78845248,147.0998853,57.77384866,11.43928419,2.901812288,204.502057,37.84800418,10.6295448,0.712501946,52.39508911,18.58972172,5.434690707,0.626195904,275.4274145,52.10106506,22.53511163,3.595363025,77.36622662,30.49813272,1.796682676,0.677773903,1406.896197,8292.720199,3712.107045,1174.103317,187.3222429,14350.06164,81.02190712,6206.787532,990.2615422,0,0,42,night
233.4922022,66.59696825,39.55981344,4.512082754,29.75039304,24.67143913,9.151519417,1.634951363,259.5434062,47.08762509,8.826179367,1.430055681,84.15761557,49.09533361,10.69839632,1.335048766,261.0716041,78.03551018,132.2583398,15.89095587,164.6968465,60.93305999,41.81418661,6.540308419,58.84942022,20.40466663,11.86307461,7.099517997,138.7868116,89.47893107,26.85817069,14.71759546,63.86843369,98.84981182,284.9881477,30.80805927,357.0913328,117.5227481,90.38301972,10.47114264,33.82045972,39.84967732,33.12450725,12.56072438,52.87971874,28.31662507,37.34303255,13.26091825,134.799549,63.51225139,132.8731132,8.796054875,95.34281223,53.2692075,33.76873084,3.598511661,148.2077091,96.76428693,16.57235406,1.700144211,46.4344816,30.41447116,18.73265492,10.5818095,479.9925522,120.670141,71.19667486,12.39362523,67.85259772,48.98547031,36.01360635,6.270452387,255.0406046,47.087756,8.826163685,1.430057657,21.85835189,12.05463143,5.565569886,1.407099488,331.9124709,145.2527709,38.77026822,2.238602266,28.97317052,13.11887359,7.605924102,1.036428575,1347.734407,14341.21329,4131.746212,5631.488887,325.1631821,48211.20609,86.79121029,12868.33552,743.0200095,0,0,42,night
41.74944297,38.74519729,26.55545316,2.648685194,58.29258755,31.90471547,14.9451101,0.738373548,38.65301915,37.43448304,9.114277924,1.232959261,43.42445992,31.80137283,10.86581277,1.101401216,50.29203089,21.80805162,33.51746519,4.54937353,157.9522107,60.3424657,27.77567147,5.42101341,28.2912279,36.95782816,21.90306532,7.801178926,34.31139503,29.72101411,20.67005873,13.04902803,153.3904365,42.54560168,15.47377657,3.296167731,253.5756885,53.89597776,7.082324398,2.851063617,59.21291177,34.0715423,12.70072057,7.28188126,14.24789127,17.26782873,12.16799064,5.827068977,65.57663063,23.50294065,6.214880525,0.675867533,82.20067191,22.28880175,3.175787176,0.89934824,62.58180802,70.32577704,9.014126375,0.921354442,82.45562246,15.08441606,18.89531821,14.14176051,302.1183239,57.71564712,26.43382688,13.47768119,36.55521087,44.98886974,19.31971268,8.305367293,40.01578435,37.43438271,9.114279161,1.232959208,21.74337845,20.91101085,3.314343196,0.639195397,109.6174548,81.14139089,11.05204798,1.136505352,22.21750669,8.909462613,3.335227871,0.580574607,2017.475228,4401.114278,1380.95744,896.7785453,92.21762502,8894.512748,12.56071168,1211.49737,124.5808241,0,0,42,night
59.05568103,25.73724993,6.600078298,1.60330977,62.83058879,38.60575651,3.213110569,0.870158547,160.8746716,35.90860319,6.722846925,1.548936216,423.7624831,39.20274525,7.487535401,0.411601647,144.8523129,40.01442576,40.53780354,8.748718091,101.8459134,63.24019349,13.12732223,4.724278969,105.306586,86.78473257,19.89442331,15.72978331,970.1880201,39.10388026,77.54914555,27.50891536,356.5188371,96.46973416,159.705293,33.2624378,254.1444631,81.87868201,61.16480003,17.67819083,127.9359436,74.51961269,20.40176844,20.29809852,388.887702,44.74747403,13.30886224,8.883323492,90.91771957,39.6351571,46.92554481,9.647219288,179.8488259,25.29008187,28.70748826,5.134035722,259.7923444,96.29953574,4.378963067,1.426659652,57.05165078,32.49614422,59.48271892,27.72721271,529.6027038,112.3506198,58.95214079,16.59184494,360.5186595,253.2479555,26.78335582,6.970210555,157.8866025,35.9084696,6.722864625,1.548936633,13.21100372,16.01866114,3.565985606,0.901408838,112.2064771,40.80557886,8.031991716,1.83423355,45.03698697,13.14939907,3.438853124,0.971273491,9533.736966,25017.88215,16612.65267,327.7500714,74.84696177,4578.65025,14.73254868,901.2414945,205.8128848,0,0,42,night
60.49071841,17.90093475,31.10802009,1.420052442,41.51444186,11.34544243,7.743482555,0.727695248,233.1396574,29.52637082,4.453483272,1.221722168,149.5409561,13.41751114,4.305207653,0.890938001,53.34952298,29.75392451,99.29806474,4.442976021,95.0267385,55.47633667,31.46638169,2.768590048,178.5681563,32.63229741,17.78713887,14.66634894,156.4045098,94.15806286,18.33954664,20.30969327,63.25696722,29.26676867,22.52666246,2.915155835,175.0952962,46.55391793,12.75200721,2.899797891,266.3168354,18.78158951,23.35045436,13.33163978,94.87328171,25.41923913,7.159160122,4.457384016,65.75347239,31.869812,27.96170206,1.36331924,414.5777773,39.22157876,11.01701958,0.891632699,412.7942863,18.66491305,3.602747233,1.413410341,615.1064281,59.49396838,15.59371906,9.943692979,493.9356139,177.8626551,19.76013764,3.705690167,445.6597653,31.69672958,21.93451915,7.534531886,237.0717559,29.52626134,4.453474608,1.221721982,30.2781483,6.138312661,3.407392859,0.688181574,148.3857716,30.6143346,16.57834792,1.641344252,95.87047819,19.70785458,2.778263969,0.46250696,5001.853482,7704.769461,2006.467444,507.5350903,50.24866212,4542.731662,27.21077607,2459.990948,243.5521333,0,0,42,night
147.1720247,40.65463397,20.07084247,2.960157912,155.1569835,33.65334344,10.19609351,1.80311454,57.14719513,28.24702923,12.67300295,0.774925844,50.20607289,30.75105861,27.61381281,0.948738238,136.6043856,63.28344055,129.7342778,17.36232692,216.5168094,52.18731465,55.26256074,6.016971039,47.66543382,65.35157854,31.47065771,12.12647866,124.7948719,56.82160946,78.52326466,17.12947794,84.35799347,30.89617717,59.08866849,15.83750784,102.8959281,58.38849895,24.47010243,6.564199989,152.1063576,38.44376195,50.00455363,16.62630405,74.82639947,34.84301197,19.31711739,6.772635367,51.80019353,24.87238632,32.55589616,5.387362916,89.22704743,35.50075005,11.66344017,1.651010838,588.2394572,114.6477179,11.03673007,1.32597275,292.2141985,57.65526898,21.60047292,10.01931648,130.0124857,76.5441836,97.14814963,14.78502195,217.0760658,39.34477746,34.5292488,11.54168354,55.48586074,28.24736997,12.67298061,0.774925035,40.93658463,22.32606613,5.640625702,0.681455562,87.40635785,19.28967596,19.91382519,3.19917498,22.17745602,13.31497683,6.940541636,1.154313675,5847.540603,67440.31135,1543.88989,384.131235,61.7110487,1686.04032,63.7078113,1740.594931,279.6282331,0,0,42,night
26.63185344,13.43529494,3.013175219,0.395235681,85.42701337,35.43879514,3.599666595,0.670418909,54.72983654,17.40688105,7.892421923,0.668408036,15.0951749,21.31641552,3.471540686,0.707873277,55.2019874,30.53417413,7.840683081,1.207536862,121.9117848,47.20419448,4.682381974,1.419722311,58.90890253,22.26366403,18.39743212,8.652363054,85.55039661,15.66790414,17.78385875,14.08260871,48.70333171,35.95668803,5.525263606,2.163890858,147.7395106,60.42386105,13.37189958,2.187201151,15.49585891,16.36459761,16.64883262,12.14580007,31.72105382,14.01522502,13.72144794,9.021921335,76.55750693,39.27826467,1.968059454,0.531672251,23.65521061,21.00353063,3.125844734,0.755175241,64.68746439,29.41158699,9.494345994,0.942189853,28.20157733,21.66690442,9.284877293,10.24484271,120.0789406,75.58319882,12.24133866,2.250723153,93.40828077,52.66729824,12.52982375,2.050315517,54.62818027,17.40682012,7.892404527,0.668407672,19.53097952,20.18870426,2.947497609,0.638760602,36.7799356,20.25856064,3.836206322,1.472631477,10.41656237,14.07863075,1.880148147,0.497411159,253.5834957,1902.560986,321.7750205,77.7160184,29.83339408,745.1085557,5.649318182,141.0954215,54.16329089,0,0,42,night
150.2971341,19.33698532,3.789150441,0.493000703,177.2971623,29.19606324,4.7706898,0.64044185,168.6698132,51.16953056,5.062014599,1.356813688,56.52824607,24.70393973,6.699955503,0.562099787,165.5360756,23.17451551,6.558683573,0.929368631,737.9397871,53.14794699,7.105981184,1.811564922,88.21444353,51.56554188,20.30137599,8.297337784,109.4140909,51.41180813,23.1106509,11.35146591,74.93009519,47.67753915,24.52863458,7.899377189,482.2124114,107.6363308,23.66337653,6.637289953,70.42282076,56.60176783,15.56350462,9.300509806,164.7174643,14.42507615,9.252418843,7.755788064,295.047185,60.89924472,10.56592858,1.92901158,51.4149611,50.70540417,12.48544973,1.650813234,260.2853197,70.4158209,20.71118461,1.31716672,105.8251032,62.08052536,18.02483239,8.232616011,601.138001,56.7229868,20.21260276,4.425980965,175.5434849,89.1523107,7.959982478,3.147441254,169.7942601,51.1694103,5.062006197,1.356813729,38.79905527,7.587029939,2.816144418,0.452397219,234.7888677,77.0265626,34.50087234,3.512502731,40.55256139,26.7498551,9.986492499,2.013140016,3986.056151,18328.20445,1396.470384,2657.483603,270.5560115,18084.97942,121.1844083,8100.420751,824.696539,0,0,42,night
58.65582118,48.85319998,84.7676355,7.111830154,40.81885435,14.55008571,18.66278615,1.106503235,79.24231295,46.92649012,8.063478357,0.74188556,66.28496988,32.22263673,6.170038101,0.693833502,91.57853397,75.22497462,267.8458545,19.29832228,376.9361934,43.23142461,69.3429557,4.172652213,190.6758091,51.65605074,48.68142265,8.856956788,143.5376847,88.01914275,13.3008641,11.59055191,125.7443577,95.17890835,104.2884027,19.76361306,581.7466521,75.27563384,37.48067551,6.956437693,84.76548654,47.91658735,22.22497304,11.25559275,73.44328793,22.35913911,12.22299014,6.204877645,103.0260211,92.92952486,36.30212377,5.667148168,308.0604226,130.3602552,22.3665027,1.42212356,728.8204902,140.890644,22.46890854,1.797940452,1096.319312,254.4964686,37.31932835,19.99321919,780.0979824,116.4961714,81.6126591,10.17808489,193.0131323,57.29833701,28.16835955,4.804175639,78.34085889,46.9267938,8.063450558,0.741885106,47.5394466,25.1413908,3.775460509,0.820172935,308.9687062,89.79573146,15.43700574,4.173682219,171.9076245,77.47861695,14.1552451,1.921306364,4061.67284,102683.9882,2135.876505,1386.177222,374.7788477,27744.07097,64.42915637,4769.551691,1289.537195,0,0,42,night
131.0239402,9.798273641,2.125192507,0.574501514,109.9905704,7.858856834,3.234721721,1.135556988,53.09354547,19.97529597,7.009115699,1.817952014,38.34005285,11.94584222,4.009657647,0.539440566,62.42944057,21.05343266,8.701806501,2.523832783,143.8491336,16.62754442,19.01578766,8.669181967,34.46717594,15.42086085,16.85544609,13.20608509,123.6884934,25.38770456,54.69681686,29.10176759,179.8281506,27.10791319,14.85858885,5.27448311,533.0473443,27.43103012,8.603217675,4.156676244,159.445708,12.82154817,16.72532112,13.22963556,94.48112445,15.16500453,5.008639822,4.869620653,41.47758882,23.9514575,2.076548332,0.893703616,302.0727553,18.83812109,5.731885027,0.63481207,173.8677925,34.99701226,5.329291971,1.077377541,157.3229515,51.22592421,28.61773196,23.52542243,333.7101299,27.78272744,56.07760223,22.00867654,117.1409766,29.77910007,12.84719636,3.366338725,52.11080889,19.97515581,7.009133834,1.817950606,21.27049537,4.363261871,1.433579542,0.783877454,302.6021051,22.32429219,3.256610722,0.998631875,25.519708,4.27511593,1.354547385,0.510446628,2044.340826,6084.853266,458.0042221,72.70152931,22.29374977,6755.377812,3.252155271,985.45726,302.1881076,0,0,42,night
102.3996185,13.18999295,13.80498872,1.537402375,242.7844339,41.96074561,9.08831115,1.000474419,225.9309184,54.4281909,4.127026412,0.721410495,276.3871102,43.61425087,5.963906916,0.583938665,157.1916807,35.28838376,15.42350667,2.770892602,753.1804753,87.50644688,22.00184362,5.281804262,96.74591817,24.08788003,13.56393511,14.10253554,290.4553805,79.50060293,8.563655607,17.20052032,243.2692677,33.47585828,75.15622356,12.56141531,1120.099033,79.91552406,52.37156018,10.09526882,270.3495739,45.61773875,13.94686818,12.80583771,88.03831039,14.74162528,6.924240036,3.946310653,65.98899267,14.42154614,52.28589549,9.97100428,253.8123817,32.58699982,25.21689883,4.818539142,202.9186765,30.78414128,8.202344088,2.572097584,218.8807635,32.12018465,10.93749161,9.462116216,721.6636245,90.89444914,54.04671429,9.255814284,236.2675102,53.82305955,7.231864577,1.829683636,225.7925642,54.42787051,4.127031117,0.721409145,57.31329456,16.33098385,4.139275788,0.720160732,56.83366404,25.15492674,13.06148256,3.495600256,74.47831772,12.94402183,3.263833514,0.579041699,12332.73623,6246.677206,12054.41676,328.5606369,87.93156835,1429.646655,45.65772178,742.3319117,198.6677706,0,0,42,night
34.58252604,9.112677676,0.741138841,0.413830361,48.28557047,13.31893423,2.837963524,0.302407797,44.26164061,17.59502327,2.898180187,0.460768528,61.59698665,15.5672927,4.467034705,0.48202382,59.09485409,30.87962787,4.200089482,0.581976454,125.0980997,20.26532477,2.686489438,1.563211009,48.2643424,13.00155588,19.34181042,10.42611881,150.7989355,38.31238166,32.69387476,18.1445267,114.4643646,24.55543042,2.991269654,2.230863644,190.0293609,25.47978876,4.859728017,2.096883339,86.06232767,16.47198566,12.11196708,11.41694747,75.2549925,17.78035248,5.733246842,4.532424366,38.80630084,9.20652487,1.927327463,0.529474517,57.06688098,18.21578688,2.15170971,0.589814729,163.2585634,26.59536479,2.958897881,0.426821507,8.997843727,36.99443838,6.540482491,6.518011792,137.8607064,27.9117556,8.606726794,2.00062402,257.9258862,23.20835233,7.944558246,1.604819668,43.84964625,17.59496737,2.898170426,0.460768528,6.716152551,4.000697212,1.03772213,0.446825007,56.41135688,37.79265519,3.226143951,0.532796713,22.42726196,7.391784508,1.452875029,0.258719914,1417.617427,4341.921049,958.8983206,121.9245459,20.13580246,2131.934959,1.718878893,181.9911578,30.05578552,0,0,42,night
96.86085716,41.1971282,3.566386789,0.541622996,171.5953576,38.97036903,3.388747789,0.532466949,45.16088179,12.42396001,10.49603832,0.822681287,30.5050627,18.70538349,8.046978738,0.494516598,149.0582469,54.0565029,4.194982917,0.722283313,526.6323609,176.4990668,7.776263134,2.070113294,209.6986222,69.53631446,18.79167665,11.01299786,132.8931566,54.54771029,35.60604159,18.02564192,88.50948969,39.04962167,5.180377369,2.467417508,367.4966096,61.49361792,9.628952799,2.177539073,87.46417472,41.86640413,18.1878319,13.49632552,46.54600386,15.93587768,17.9206864,10.22367171,82.64530694,27.08067801,2.823938559,0.455697799,75.7553298,32.22633253,7.028419527,0.550490978,26.24878765,29.22958564,23.39770706,0.475613107,58.62200601,39.63305795,20.13453206,11.78034792,1172.018594,292.1474148,13.57194962,2.490945852,824.3198356,218.0297805,21.76895433,2.604671566,47.03886927,12.42390289,10.49601758,0.822680998,49.16279093,11.79234661,1.64632452,0.435016279,112.0962901,31.01745022,4.23871684,0.699404945,18.78194155,6.600897033,1.862272126,0.349888587,3661.810486,767.2411866,570.6088962,131.4741886,21.69375807,3476.941098,2.964579518,475.1444325,78.40069961,0,0,42,night
113.0759812,26.7070382,126.6949241,8.329495098,86.91224775,16.19807101,20.79506513,1.134323852,111.8979378,17.60479694,11.88874807,1.313219148,589.2890789,94.35915503,22.57602399,2.050391566,410.5924761,70.13142418,350.8206741,36.22692059,86.58603441,43.60481918,128.8915114,9.148745892,114.6950518,39.23681762,58.76627669,13.18250846,386.2872658,115.3441813,25.50642292,17.86228063,77.4995967,50.8725951,159.1174002,34.37122243,169.1344272,36.43111614,39.21932871,9.063796433,185.3005526,54.4931706,107.4704497,33.17256902,36.03842455,34.35181225,22.3805589,14.81483237,39.13620734,26.34748386,71.19331666,4.088532616,87.85899612,33.34499661,25.09927134,2.321654395,118.0399983,96.70132549,22.39628579,1.803232971,82.09150255,43.64201021,36.45231508,12.83825642,170.0774405,39.9924376,119.6585425,14.01752992,227.5175783,76.43907108,95.04737424,23.29207315,110.5873579,17.60473954,11.8887433,1.313217404,82.8486646,12.91848052,8.6364645,1.191346908,106.3589943,48.82545124,26.89459301,3.229716035,14.2224254,12.94485363,5.392357507,1.517473726,10097.61463,11414.6243,55604.81955,1313.14064,157.6923428,5193.02589,86.8618983,2860.481865,343.5093494,0,0,42,night
173.0640064,42.54803557,6.150394223,0.551940609,92.06745391,17.83330063,2.113020046,0.55818326,34.23178792,32.7767281,5.36468173,0.774381487,199.2057612,64.4687347,3.516756893,0.592330428,98.87215082,59.26747478,12.58221207,1.681235334,176.5122271,62.23848433,8.424118765,2.325172441,167.3058556,24.8619327,19.34939413,5.211802761,404.9124463,105.2951794,37.45530199,9.796891802,118.9497823,69.09633675,10.96619523,2.182530267,305.9043202,128.484686,8.788557369,1.966523123,232.1568555,46.08600634,19.87176465,6.088144871,235.8812578,106.0271532,16.09558792,6.000152875,386.0961306,51.61635216,6.956991419,0.730471184,124.3323624,33.5454652,3.752212286,0.6925344,513.0853947,94.16116185,8.313291373,0.888194111,771.3564061,69.57905309,20.38526662,10.56969746,1189.512398,501.5697241,16.22063001,5.380250682,1479.935924,260.0036323,50.29559556,5.425111147,35.20006942,32.77664619,5.364689805,0.774379682,91.5107724,17.0406214,2.657113708,0.359022341,113.1250797,71.53270677,7.133274272,1.033447467,54.64700501,15.37525898,2.790544203,0.397722067,10699.18231,48312.71689,12842.54337,510.2624168,73.92529462,8092.143155,7.371864228,806.9522205,116.9088271,0,0,42,night
