FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,label,file,type,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta
707.8052185,363.7888432,212.9323799,202.7622806,288.1312174,333.0321845,95.24385312,265.8671782,447.4110255,134.7382185,97.65359697,396.5467307,286.6267045,97.70587263,93.58532416,389.8921431,491.3089777,246.6517812,154.2893768,111.2895523,263.8134439,112.479855,48.19847252,205.1279344,215.0073164,142.8852104,37.79622189,64.12452169,75.20131851,98.4763981,48.53817862,217.2871195,834.6839463,121.0201032,94.85868084,47.54505261,545.4214683,259.0329135,88.88131022,46.95684302,394.2693063,267.5480996,195.8223039,780.0202659,354.4488963,101.0093431,73.43785073,666.6376472,1238.255027,63.5610346,39.79770927,460.6199336,295.2984304,74.39768773,58.48997814,230.7171764,138.0439047,53.94972919,53.70588633,31.68516039,423.0923669,212.6569462,196.8853211,130.4632469,539.909475,142.7430881,89.83942188,59.58637698,419.4829654,144.2155945,66.19646766,17.97480875,444.1920486,134.7385816,97.65360783,396.5467276,237.3957878,134.6761721,69.9986476,635.5256751,55.81995857,131.8019694,17.67112717,144.6096043,111.2654214,204.077627,100.8713888,100.8404121,0,5,day,105486.003631,7447.4312749,28005.1122822,2329.08936252,19059.8306409,7357.18047135,2555.41470759,986.401586515,8072.10212085
444.6838642,273.5605209,176.1998889,416.7144558,334.5573165,169.5345431,119.4098988,545.0026114,669.7737238,310.5796008,137.2004124,271.2567984,296.7327365,242.7442547,94.30506194,507.6980533,310.4853536,349.8795431,208.3157593,361.7539295,234.4317913,128.2919286,36.49361132,320.4629505,363.9576584,102.0963569,40.30741417,130.2831953,235.8066641,124.4058991,61.91371269,175.6374442,211.1183052,95.86941549,63.03649576,22.45432436,237.2626717,70.59725647,89.01419152,29.99574732,595.2084712,268.0756215,277.2912604,325.4616871,179.8934204,128.0749762,69.45776042,909.4507426,617.6676537,215.8249085,226.3883565,399.7915031,450.3790986,128.7810768,135.8174913,350.6222589,152.4323854,83.82283056,34.55563938,38.74107992,258.1364129,111.8865526,155.1862358,529.9822434,667.6785181,219.6468584,61.26936734,54.16957761,222.3904354,68.46525243,35.21252913,22.06249649,675.6031962,310.57909,137.2005454,271.2567952,297.7875722,273.6095673,186.5463198,446.4298167,139.8179835,39.38063315,34.53507218,83.59215659,384.0830661,136.0237493,74.39752052,194.8419171,0,5,day,159560.880839,12777.3140132,72030.1669668,1360.01300833,3291.91205289,5506.12071599,2886.86116152,4828.62415223,11687.6867708
286.603762,266.5304415,299.9832202,519.3204255,839.5044172,317.2634383,199.3314375,431.2431619,975.7804057,123.2020655,82.96978533,169.7509794,340.6832009,182.1146449,125.5333168,590.16603,292.9503227,262.9654879,298.9931702,455.0409675,124.4071011,92.44685794,40.73767214,293.9714401,97.89877116,114.5910818,36.20522998,138.9782677,164.5966523,48.51482172,68.43865643,333.4579579,690.0010672,278.9051956,62.28127227,35.65657735,783.8345277,401.0053855,124.5044512,79.23877686,884.2057848,243.357456,193.6056395,491.1667197,138.5120555,104.9708089,138.100267,1065.605662,494.4097515,192.6837315,104.6899005,896.4489158,404.5095459,129.1161395,59.8004329,1031.974995,150.4335314,102.896541,92.37301545,48.14001419,628.5800016,301.210277,259.1290733,1269.652736,142.550437,104.3112582,93.4952237,31.86633295,564.0325436,308.4017029,57.74366277,30.72015821,970.1014711,123.2021639,82.96986234,169.7509796,377.5646504,146.99284,95.50486533,280.5758118,59.76125347,102.8352018,64.29907815,60.47110615,300.8529341,175.0368104,130.4583288,615.4283021,0,5,day,215178.070369,15479.0900315,62043.4001553,6612.20867711,6218.558404,6145.56056041,3888.23638016,3842.59350721,3613.82910224
754.8628029,634.696343,271.9679693,255.6051952,493.8401745,534.1356559,232.8750462,174.7330442,286.3312694,303.1881369,300.653004,170.8888896,82.85789092,201.8194888,156.6305246,336.3810412,1410.525238,449.1926603,202.5701017,204.5416574,313.4571328,182.0234856,66.25435557,178.6188924,352.6890873,140.1387177,68.86786852,43.67067366,167.0446111,75.90073642,118.4350403,297.7102676,1077.924308,94.96537677,92.29939232,29.35024542,558.5639994,647.4232511,147.7615334,62.32373166,458.2538048,389.0858088,454.2922248,435.16851,1021.587367,212.8716714,217.3908719,454.7284498,950.3219341,374.1258376,351.4818867,418.2920595,379.8601045,253.9386057,205.9931153,645.2183041,314.2850047,127.1085117,82.01021011,37.13270446,163.5112042,295.5495731,367.0255036,519.0726338,732.1605781,263.9905067,166.6621749,58.92675475,1283.030721,207.7201624,101.4089864,21.08431275,289.2738866,303.1875196,300.6531595,170.8888874,445.7618908,373.010021,292.1508534,257.1336008,157.9026908,117.4228747,121.1366577,150.4145874,369.2435627,271.847483,238.676425,297.8371353,0,5,day,178300.052276,39948.299197,16722.3371885,14224.2145787,17662.1132493,18541.3878766,18220.720387,19127.8042053,23750.868086
639.5071219,512.462406,561.9122014,297.7757477,667.9801034,323.6883802,346.9310531,358.5527228,969.5097151,399.1062068,539.4105443,265.4090117,1022.552395,197.9462781,323.7358373,312.1005845,1367.897481,428.3755244,483.06871,229.3255543,651.5628391,80.3854794,64.84826225,55.46173582,411.1115088,69.63134679,93.88558615,41.65997178,1079.007219,175.9597784,193.8157335,208.1481425,1311.285513,315.2761814,69.18856171,34.62581418,839.7710028,246.5147895,119.898186,40.26121657,721.1803462,497.0886182,575.4561804,307.6105482,342.2782657,345.2222058,150.3557513,474.6797476,2088.419049,569.9481001,503.8301264,306.525983,758.7097389,594.3043317,495.7370549,563.811099,480.7001892,155.2198187,117.5040284,38.48140196,548.1582633,496.6805638,330.0149251,550.1229537,352.4322557,268.8997122,93.49701885,63.40517463,1028.941734,166.8289301,91.40725664,40.39775555,975.4989011,399.1067956,539.4106332,265.4090051,1180.704153,578.8641813,451.9789523,354.4808019,657.3258834,292.9164748,90.79881429,93.51282275,805.4987451,498.1064385,456.672141,564.5648268,0,5,day,358490.541766,74614.1962167,202410.440752,26596.4685978,27391.4463885,192541.58056,8490.85342661,59684.4108148,61468.3988234
3772.380573,476.4322487,282.8648199,173.4905482,1661.61952,526.9993154,233.6202223,186.2710771,1024.849466,332.7982914,289.0481454,143.8472805,912.5536624,291.4549412,137.9585321,321.7694771,1791.118999,276.4247329,240.9046563,145.0291275,1560.833541,209.8998621,82.3713828,69.49523386,1608.36273,309.5150287,82.14761778,54.43650189,573.5686041,262.9597365,143.8818887,331.7620924,280.5565539,239.0402881,114.9030382,31.61270725,231.4534455,464.7741622,435.6171853,118.9385997,1155.586573,704.1686999,713.630771,447.2010937,759.9078548,233.8514012,165.5782005,347.8226826,2180.905569,505.9432268,415.4315904,285.8469189,1705.757591,591.2254274,376.7277251,510.1981791,1050.919597,108.9634136,76.82594708,31.49931056,1013.712511,345.9840257,256.4817603,295.4134798,266.8315296,170.4660817,93.18119512,37.3449426,452.9014533,125.6894328,92.05164471,23.35866623,1020.849314,332.7982328,289.0483364,143.847281,597.6614701,771.7532805,400.6771055,274.6677703,493.8983109,339.9368389,64.45700165,97.4666173,1229.078584,366.1741084,336.7370867,376.79046,0,5,day,813727.894731,114511.786708,265968.274017,21911.3093859,33132.4937832,167894.230545,6282.40591213,31835.2042406,48138.5976536
1470.593254,460.9468824,142.6316157,361.6427869,1415.570832,430.2850928,144.837503,435.7497113,297.5363852,260.297611,189.8535811,137.1099822,459.7138689,220.4445073,202.6226454,322.2427072,2470.140815,373.071221,224.5343089,248.3063584,1830.006453,346.5316863,84.35549812,120.8141775,1263.379121,316.6043516,216.7172966,65.63335154,434.2593803,329.6426468,296.1665586,306.012912,332.1984696,152.0841555,47.60248114,42.15242921,375.9532723,207.4321035,127.3928987,69.02717822,1702.272723,560.2876535,359.4488862,222.3130279,377.6043888,243.0212191,106.3739423,350.2539801,1736.827825,180.4809052,206.2472961,327.4007622,1188.810241,280.15532,324.5665638,415.7715137,610.0286759,364.6805643,79.4818918,27.15117574,844.4063425,331.5820279,174.5903371,618.1198672,1297.908525,529.3869392,67.74296599,56.80165973,477.2243424,484.0705574,167.296344,27.542023,299.9955115,260.2979985,189.8537786,137.1099833,1139.137664,276.4689531,298.0292175,257.0957319,969.9409966,342.7274576,200.1267675,96.71894932,2081.950933,487.6799527,199.6727202,323.6550347,0,5,day,953762.389587,222465.601766,101341.397329,68588.938223,33148.2396022,332425.411787,19356.0506834,194111.156315,93811.6740935
962.092254,636.2842815,409.5744961,167.2739188,555.3929234,572.0152147,323.4862605,144.4902471,837.3361349,199.7855795,174.991096,127.1543539,267.4933886,215.8877242,69.74362105,317.5552506,2673.98079,231.8843152,206.2454861,151.5139925,2044.296046,163.6559,75.89610141,60.50238521,891.7110442,271.3473277,130.7226149,66.11208402,508.7571536,106.3221011,34.41951884,309.5325855,250.3976265,567.8001615,140.9777301,36.85900811,295.0596486,259.1714516,196.9065654,49.33577371,687.5215241,302.9088027,225.450336,229.692926,278.8578578,139.8235956,210.3220516,238.3979135,1236.716942,350.5102969,224.8894107,153.6084723,460.4222475,233.4661593,141.3937019,234.3497041,419.7570375,218.3421429,104.9476562,32.74527492,343.9597455,284.5303232,133.9360127,329.9012328,989.9382448,296.7787682,151.7503349,58.94893457,488.6409711,260.260355,103.0305914,46.09852696,841.3640276,199.7856841,174.9912006,127.1543523,267.1238034,328.4751241,276.2406781,214.3787033,168.2578114,219.3237054,47.77681924,128.186383,556.5569352,413.0001891,215.8272546,342.6711788,0,5,day,208256.321696,91650.6510651,57748.5389034,10478.5890279,28114.3125014,36902.9266587,6124.33764962,8038.82304098,21568.3602549
537.6973418,360.1912804,91.84679336,279.0598369,400.5726919,469.8586251,123.8735629,278.9848061,196.883957,288.4836099,158.3945602,169.1020975,883.3260803,133.9455808,46.41774389,299.3802541,400.9512782,321.0211424,105.5342905,188.7249146,334.4357669,260.7743412,86.06429986,92.03052342,579.3747761,256.8279699,21.22156333,75.46754447,490.9563656,198.9768477,41.92712907,298.4031131,345.910276,135.2971213,87.87686715,43.74379289,562.4259017,386.116955,117.9060329,71.17212585,612.7407134,467.8404088,201.0505687,551.0994567,242.3727011,158.7281058,168.4966758,123.475068,1228.727644,275.8903717,107.3228357,263.4698394,781.3939054,162.2175674,138.077359,438.4793814,273.8982675,139.7764125,55.77674228,55.20214117,672.2467957,352.3953524,259.5627287,465.0303276,512.4321843,323.0536298,63.45148616,81.56539406,351.1495187,143.8277338,114.4232046,36.44484369,194.3905701,288.4833134,158.3946851,169.1020973,369.0718998,396.0531705,134.2245411,221.9731597,208.8838946,129.1035175,80.80357442,45.44332675,327.5362371,400.6337783,205.8495677,354.6120476,0,5,day,286664.865845,38284.5172211,118317.624862,10432.0256842,5866.89333033,26967.645542,3671.98323494,16878.5653225,9492.37907512
844.8030558,355.763092,271.6891285,186.9071866,218.0328778,223.3888195,252.2680983,242.4187235,209.3064148,173.3378606,144.9371864,162.8394263,435.7486854,173.4378613,114.1936848,119.4567982,1096.892404,206.0891405,217.3887625,161.690554,438.469796,221.5147157,69.4982532,73.47931075,486.1690597,201.3986724,34.97542101,123.2988687,586.9630821,174.6717992,78.20585411,107.8786104,290.9987475,183.2458328,42.71364524,54.05308178,339.3731805,296.0637458,50.96519755,49.35606569,380.4428054,452.8971661,275.9732689,396.8764149,81.97456652,195.1101785,103.6074978,95.07811516,189.0597243,188.5905427,222.4864694,297.37884,128.3406059,135.2717226,185.2060882,241.477485,225.036063,83.0348474,42.81194246,27.75936213,185.219486,461.051277,453.6490708,306.317269,278.9321094,70.23466539,42.90162459,76.97151624,116.9048648,175.3207292,32.31093231,18.32830441,213.5201905,173.338005,144.937285,162.8394228,205.3226332,104.4535597,108.3826934,595.6244976,315.8772628,118.0907729,82.92289771,204.0137511,240.371449,296.9576619,319.0468292,285.6251497,0,5,day,172301.468429,18685.8351507,75575.3200601,9792.42908168,24092.1415496,37302.1901056,16917.4114139,26193.4579521,64443.305271
346.6302631,302.7481161,221.2700829,544.7234021,255.4186674,185.4154786,121.1766355,644.8249463,252.5867225,84.92457324,110.0231308,256.0723781,391.2204386,72.86532519,73.98971057,364.0399809,374.0247163,251.6160757,262.7811971,357.3516845,602.9411222,155.5627368,79.74705416,198.2355782,215.6102448,176.9762661,89.38224714,78.3210185,540.3848187,90.22550445,57.23480497,113.9374868,307.8638457,49.11743905,51.33013914,19.05680831,286.0734925,79.15996923,61.4248202,32.15061409,178.5759816,88.36933764,97.02223246,163.5161222,130.5854191,55.94473591,70.95825591,292.678662,627.8249275,61.39063371,92.02846941,372.9956323,247.0692439,82.55839851,66.15678671,279.8476251,210.485935,47.69771297,42.59594935,17.27193855,679.3931475,222.3532224,249.9946616,427.6012299,516.9167058,132.1930486,52.50934186,32.78488068,451.8311309,118.7842174,55.67952886,18.89870587,252.125305,84.9249835,110.0231988,256.07238,260.2416217,130.2203744,88.16047526,568.9175327,160.456558,44.13138075,54.59741618,183.7944583,274.067529,111.188423,215.2570029,189.7575084,0,5,day,15780.6412124,10039.6977119,28506.4044796,2409.45936141,8111.10321898,7081.16945493,10034.7025314,8760.51347594,29491.0261583
543.0751632,110.4623821,125.1253824,215.0583758,692.1145534,52.85972461,106.8680084,245.1069894,612.3565184,22.0948867,41.48431925,193.2417884,76.17851227,33.82444982,65.19791105,290.3052622,522.1559685,230.506843,108.688125,193.8271803,109.9189208,84.30884207,30.84591722,96.69576688,78.71416431,74.45911294,52.5822381,70.13132892,57.13056827,39.93389817,50.64416693,132.9416694,211.872038,67.48424238,55.34703781,31.71296517,250.1569515,94.52565305,20.02945658,12.58001621,236.4082078,37.22040811,43.9888144,136.0594554,88.49014611,99.58125169,50.71006318,281.6906981,613.7825563,79.7157508,108.9173266,236.1984777,159.5963281,81.42641197,66.45329188,258.1834932,48.26174962,39.114314,20.21491041,23.82238338,220.544586,189.3262306,105.1560131,231.6216451,365.2649649,35.68608845,35.70103945,60.28618272,344.7914365,57.81740356,27.43200848,21.52968491,610.1872565,22.09496637,41.48433243,193.2417876,638.2050102,106.5976377,172.415351,262.7891256,56.32135432,50.05916309,62.69862025,114.2826602,235.1343689,161.2224736,71.83556603,116.5452545,0,5,day,8799.20997487,1887.72522883,2576.69626564,3138.64045661,5720.89432531,2819.39986135,7165.36511304,3531.27120648,6436.55419776
219.0475641,131.5496469,118.8900551,271.4511621,102.1301232,116.6985751,82.75885708,472.9065359,49.37066069,122.4455415,125.9213037,799.384363,93.3828574,82.68498477,94.43612221,460.3368327,167.0104137,84.81088663,101.5472817,205.4039585,142.8433035,58.71562674,44.35312145,284.677775,289.1369654,50.96911126,30.41478325,101.6732323,279.3255795,92.02256783,61.88834402,203.7729164,522.9221189,58.75182702,31.27891645,24.05554878,388.6573377,149.065215,100.2822526,47.2024003,97.38834975,123.1984971,233.8219389,573.5396412,244.2942557,68.17687499,87.81847856,546.7875014,752.9578737,252.7569239,241.4686589,405.0959744,243.4282805,274.8315068,194.6931413,337.3480656,123.6625074,28.60177616,43.70259423,47.93574358,156.4226088,139.5912061,80.19124819,359.5449489,185.2651875,88.14373446,39.57789289,183.8929214,603.9042872,146.9833143,46.2282192,20.01644748,50.60009709,122.4457428,125.9213802,799.38436,165.4354176,146.1862069,114.1948531,735.4145028,221.0732089,39.57491876,53.87024016,92.4081028,166.3203902,205.6645788,104.3431971,267.4386169,0,5,day,11998.0983242,3536.96735604,7721.3601419,2131.91037791,3657.04316108,8748.95428223,4978.04669057,11909.2668564,20428.9558144
255.3449661,252.784658,277.3335855,429.199717,363.1761879,347.6641602,428.7802028,537.7586353,306.2522657,312.8361336,402.6859559,975.8875279,265.5622799,93.49978187,79.01136401,1008.650219,251.8893909,217.8369051,242.5747842,242.5682984,62.14416802,38.84981785,72.52272766,497.4875199,199.6954811,70.2702408,58.36374012,122.2248976,227.7747692,126.2643526,106.4574144,400.3393324,180.7896827,64.77165089,25.8991138,36.93487646,109.932124,103.0638643,41.10253688,50.87949579,310.0527219,160.9381506,135.7540577,1031.072535,139.0888331,64.07944949,99.6171386,1790.9327,107.5318724,133.8177797,144.3426601,914.557354,198.2652765,105.410141,137.8894987,375.6451182,98.75668678,65.47273431,16.31778066,59.29881798,282.5593544,185.103957,207.527885,862.9202702,177.1919376,48.95227058,41.45469385,115.8877065,250.4645059,55.55977291,27.83270476,30.62676051,308.2328953,312.835826,402.686105,975.8875413,288.5608616,316.8662632,370.282887,1007.255683,174.4241696,100.9333173,66.76443921,113.9848493,193.660703,226.886012,207.1470669,318.6568692,0,5,day,49899.3116511,6465.87031488,24830.0152435,6738.75632714,11504.8689618,17605.210055,7610.13454195,11645.331868,19881.7126861
273.2722364,174.9531377,108.7934781,409.9765983,230.8448115,201.2312099,126.9057808,480.2197288,205.0386291,146.240557,111.2628252,570.6200828,137.8424492,44.12168742,44.55225158,718.8602547,358.2946222,159.474324,85.12948048,399.359988,145.5443636,27.15265914,14.33813478,302.829674,93.67733158,20.81247838,13.2710631,41.92710548,145.0316183,35.58343443,20.04637306,344.3078137,466.8781668,120.3610664,54.9061872,53.81738983,411.9429193,181.8331011,92.03874986,53.99353844,793.8771334,484.1294806,353.7874048,507.6387583,225.9193511,163.9050859,104.6447344,1215.155677,611.6760399,252.832323,157.1206647,438.2102992,459.3044565,212.6273802,100.3775393,236.2370812,119.4852173,78.01421316,28.39476617,74.49555897,240.556049,89.71781899,74.90451253,997.5547934,375.4579649,163.7063296,59.83716677,113.7576889,611.0357857,92.39115523,35.02400855,27.41595105,201.5796457,146.2407354,111.2629129,570.6200815,141.8079979,167.5359695,83.90473877,563.3929413,82.35663673,31.82312457,42.29979056,82.40598496,566.6670165,119.5290015,65.60321928,365.1499282,0,5,day,384339.324253,9321.54521191,6081.84145681,1346.11150428,2622.4159247,2620.84550983,3485.7559047,3483.66848491,6786.67976773
2531.87662,373.2499902,194.8411513,332.6336645,3781.982712,308.9820823,270.9517579,435.2611592,3259.878331,244.4261721,260.8212432,387.0397709,345.1299152,182.0914257,60.07641308,212.0945319,1880.46689,96.26358756,134.9558128,292.9682728,180.4621242,127.7768878,85.46916387,132.04535,231.2073573,164.3268973,126.3094837,48.29733401,186.359413,183.4397877,184.3862643,135.2081259,589.1358884,321.3847281,95.76633645,29.03656559,843.9430636,205.4288826,110.09358,39.33981815,1864.42935,286.5073205,333.2167588,359.2737559,1119.692027,114.6241037,40.52581591,324.7332593,273.0831926,101.5123493,132.6896926,354.7288515,1117.007912,114.8307021,130.004769,180.9642222,218.7266235,122.6784946,30.03501451,24.98749593,4716.598671,164.7695207,161.6401118,290.5350486,728.7154508,189.7624,73.31193413,55.00361222,250.8361688,167.5192433,39.01998825,27.73834909,3256.49883,244.4265003,260.821389,387.039771,3612.88297,182.1046559,232.3103377,469.5374378,54.11730397,50.18762457,42.0383869,53.02504992,2444.401361,189.5526241,171.9958466,220.0481672,0,5,day,534172.65733,26833.0528999,62845.1983105,2109.80677927,2661.20129819,2716.01893439,2229.08756393,2275.00416228,2869.57274455
1842.181018,617.0755256,219.1197471,247.309866,1331.906251,535.8811856,282.2835827,233.5109622,1438.986272,468.9337955,159.714757,213.9343849,473.0474615,148.3443195,129.7727576,287.9350249,1523.543853,495.0423657,189.034349,213.3050551,308.7083952,149.9102637,67.39833084,100.0510844,229.3313578,168.9303216,69.01528775,41.02204229,181.2034303,154.6711684,85.7156127,149.0592399,1007.567841,177.6322926,107.7978303,33.01229409,495.619775,177.2602437,117.7859222,51.01895273,636.9415065,499.3425519,154.7229506,739.987798,441.9872398,494.6465524,109.0000902,506.3600678,1073.683409,352.3303941,295.7704138,375.3922619,349.6497071,148.2001547,176.4867486,360.4208458,286.9625304,95.82955909,65.06500634,45.66991847,754.9527085,667.2596659,343.4157519,303.1404142,525.742132,170.1909633,92.02141676,37.06657469,870.3238228,476.7680591,60.07208105,24.69055941,1435.178013,468.9336513,159.7148785,213.9343857,864.3499729,409.056808,194.6208227,336.559163,125.8395845,109.6137395,79.48373322,108.9925301,608.8466156,348.3211312,218.7850426,206.954979,0,5,day,318051.997267,27499.4927636,70173.9037674,8712.50922766,11947.0788018,13793.7474342,8663.13318544,10002.1999629,13715.5747014
